CNC.Controls.Avalonia.g.en-US.resources:gcoderotatedialog.baml,grp_rotationCenter:System.Windows.FrameworkElement.ToolTip,ToolTip,True,True,,"Click to select rotation center relative to job, if not selected X0,Y0 is used."
CNC.Controls.Avalonia.g.en-US.resources:gcodewrapdialog.baml,btn_cancel:System.Windows.Controls.ContentControl.Content,Button,True,True,,Cancel
CNC.Controls.Avalonia.g.en-US.resources:gcodewrapdialog.baml,btn_ok:System.Windows.Controls.ContentControl.Content,Button,True,True,,Ok
CNC.Controls.Avalonia.g.en-US.resources:gcodewrapdialog.baml,fld_diameter:CNC.Controls.NumericField.Label,None,True,True,,Diameter:
CNC.Controls.Avalonia.g.en-US.resources:gcodewrapdialog.baml,lbl_wrapSource:System.Windows.Controls.ContentControl.Content,Label,True,True,,Wrap:
CNC.Controls.Avalonia.g.en-US.resources:gcodewrapdialog.baml,lbl_wrapTarget:System.Windows.Controls.ContentControl.Content,Label,True,True,,to:
CNC.Controls.Avalonia.g.en-US.resources:gotobasecontrol.baml,btn_goto:System.Windows.Controls.ContentControl.Content,Button,True,True,,Go
CNC.Controls.Avalonia.g.en-US.resources:gotobasecontrol.baml,btn_gotoG28:System.Windows.Controls.ContentControl.Content,Button,True,True,,Goto position 1 (G28)
CNC.Controls.Avalonia.g.en-US.resources:gotobasecontrol.baml,btn_gotoG30:System.Windows.Controls.ContentControl.Content,Button,True,True,,Goto position 2 (G30)
CNC.Controls.Avalonia.g.en-US.resources:gotocontrol.baml,grp_goto:System.Windows.Controls.HeaderedContentControl.Header,Label,True,True,,Goto
CNC.Controls.Avalonia.g.en-US.resources:gotoflyoutcontrol.baml,str_gotoFlyout:System.String.$Content,None,True,True,,_Goto
CNC.Controls.Avalonia.g.en-US.resources:grblalarmlist.baml,hdr_alarmCode:System.Windows.Controls.DataGridColumn.Header,None,True,True,,Code
CNC.Controls.Avalonia.g.en-US.resources:grblalarmlist.baml,hdr_alarmMessage:System.Windows.Controls.DataGridColumn.Header,None,True,True,,Message
CNC.Controls.Avalonia.g.en-US.resources:grblerrorlist.baml,hdr_errorCode:System.Windows.Controls.DataGridColumn.Header,None,True,True,,Code
CNC.Controls.Avalonia.g.en-US.resources:grblerrorlist.baml,hdr_errorMessage:System.Windows.Controls.DataGridColumn.Header,None,True,True,,Message
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,btn_cycleStart:System.Windows.Controls.ContentControl.Content,Button,True,True,,Cycle Start
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,btn_cycleStart:System.Windows.FrameworkElement.ToolTip,ToolTip,True,True,,Alt+R
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,btn_feedHold:System.Windows.Controls.ContentControl.Content,Button,True,True,,Feed Hold
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,btn_feedHold:System.Windows.FrameworkElement.ToolTip,ToolTip,True,True,,Space
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,btn_rewind:System.Windows.Controls.ContentControl.Content,Button,True,True,,Rewind
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,btn_stop:System.Windows.Controls.ContentControl.Content,Button,True,True,,Stop
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,btn_stop:System.Windows.FrameworkElement.ToolTip,ToolTip,True,True,,Alt+S
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,str_checking:System.String.$Content,None,True,True,,Checking...
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,str_g28g30:System.String.$Content,None,True,True,,Job has G28/G30 moves and machine is not homed.
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,str_pause:System.String.$Content,None,True,True,,Pause
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,str_stop:System.String.$Content,None,True,True,,Stop
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,str_toolchanges:System.String.$Content,None,True,True,,"Job has {0} tool change(s) using M6, only a few Grbl ports supports that."
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,str_toolchangeTLO:System.String.$Content,None,True,True,,"Job has {0} tool change(s), tool length reference should be established before start."
CNC.Controls.Avalonia.g.en-US.resources:jobcontrol.baml,str_transferComplete:System.String.$Content,None,True,True,,Transfer complete
CNC.Controls.Avalonia.g.en-US.resources:jogbasecontrol.baml,grp_jogDistance:System.Windows.Controls.HeaderedContentControl.Header,Label,True,True,,Distance
CNC.Controls.Avalonia.g.en-US.resources:jogbasecontrol.baml,grp_jogFeedrate:System.Windows.Controls.HeaderedContentControl.Header,Label,True,True,,Feed rate
CNC.Controls.Avalonia.g.en-US.resources:jogbasecontrol.baml,lbl_jogContinuous:System.Windows.Controls.ContentControl.Content,RadioButton,True,True,,Continuous
CNC.Controls.Avalonia.g.en-US.resources:jogcontrol.baml,grp_uijog:System.Windows.Controls.HeaderedContentControl.Header,Label,True,True,,Jogging
CNC.Controls.Avalonia.g.en-US.resources:jogflyoutcontrol.baml,str_jogFlyout:System.String.$Content,None,True,True,,_Jog
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_appconfCreate:System.String.$Content,None,True,True,,"Config file not found or invalid, create new?"
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_appconfCreateFail:System.String.$Content,None,True,True,,Could not save config file.
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_appconfNoConnect:System.String.$Content,None,True,True,,Unable to open connection ({0})
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_convBlockOfBlocks:System.String.$Content,None,True,True,,Block: {0}/{1}
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_convNumBlocks:System.String.$Content,None,True,True,,Blocks: {1}
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_grblStateAlarm:System.String.$Content,None,True,True,,ALARM
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_grblStateCheck:System.String.$Content,None,True,True,,CHECK
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_grblStateDoor:System.String.$Content,None,True,True,,DOOR
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_grblStateHold:System.String.$Content,None,True,True,,HOLD
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_grblStateHome:System.String.$Content,None,True,True,,HOME
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_grblStateIdle:System.String.$Content,None,True,True,,IDLE
